timestamp,J,Q,ET,wi,C_J,C_Qm,C_Qm_NP,d_f,F_14,F_75,F_218,F_352,F_1056
04-Jan-2020 06:00:00,0,0.426004927981316,0,0.981603478921992,NaN,142.664481650248,183.322855858216,0.412074980624469,0.356029462746476,0.473302143543199,0.599240083222785,0.756761132452007,0.927106641562264
04-Jan-2020 09:00:00,0,0.365764960220192,0,0.978079390377828,NaN,143.776732678203,184.775895944128,0.412304562217615,0.351739801672575,0.46964797613854,0.596292582389837,0.754837102306127,0.926487365429068
04-Jan-2020 12:00:00,0,0.320175803399821,0,0.974465480938911,NaN,144.864981613652,186.210681176912,0.412624642461522,0.347629302189144,0.466076996600805,0.593374499857586,0.752912665129799,0.925863499770907
04-Jan-2020 15:00:00,0,0.284519857865837,0,0.970775215366211,NaN,145.936725521118,187.634519271638,0.413015854841721,0.343647961199873,0.462562312588834,0.590472337566588,0.750983020901918,0.925234340562672
04-Jan-2020 18:00:00,0,0.255902692806245,0,0.967019809558636,NaN,146.996116931788,189.051158218529,0.413464920044279,0.339766130064661,0.459089132128664,0.587579568636189,0.749046531274877,0.924599904619676
04-Jan-2020 21:00:00,0,0.23245076949553,0,0.963208769720897,NaN,148.045515709447,190.462475467852,0.413962159424505,0.335965391069423,0.45564916077924,0.584693287180666,0.747103120429829,0.923960541636585
05-Jan-2020 00:00:00,4.53136092511001,0.273883098938912,0,0.967052696113378,-10.2675521194749,149.086274387824,191.869320506901,0.414500145460954,0.332233921737698,0.452237796292747,0.581812558261173,0.745153504825895,0.923316752226899
05-Jan-2020 03:00:00,3.60623791514979,0.920892626361223,0,0.98994672415951,-10.4048071471215,142.607867260866,184.955854842985,0.425376123002613,0.370896955724715,0.474067182917723,0.59454751494875,0.746860439597293,0.924973780112359
05-Jan-2020 06:00:00,1.27151592960358,1.12990117168337,0,0.991617283834993,-10.4131840741454,134.217508576789,174.304435419629,0.427413632362802,0.411348145281292,0.504423420750219,0.616962029103062,0.754998362589983,0.929272904571703
05-Jan-2020 09:00:00,3.07944733452894,1.18131649925454,0,0.99138033558275,-10.1770828546411,133.095434791411,173.015707895174,0.428871933310336,0.418084835107453,0.508720077162783,0.619646299449382,0.754786642484722,0.929667019071048
05-Jan-2020 12:00:00,2.35032554343103,1.4688303071588,0,0.992599842741697,-10.4301084457004,130.632402336617,170.440633254437,0.434213095910907,0.433392141042591,0.517858585105695,0.624678387172234,0.755662280641811,0.930153267496733
05-Jan-2020 15:00:00,0.953625906652959,1.51438742509787,0,0.99215407218846,-10.3851033591801,128.895651316781,168.513461591672,0.43717420931174,0.443610490432956,0.524445498276611,0.628634499281066,0.755681144293158,0.930646545310469
05-Jan-2020 18:00:00,0.548122685543168,1.12572306720487,0,0.988611121824094,-10.5012390965746,128.793512290253,168.476951589618,0.438064341576686,0.445225005553252,0.525105359680387,0.628740873153073,0.753350597486686,0.930577067241095
05-Jan-2020 21:00:00,1.96440465642295,0.996008223584642,0,0.986470472598589,-10.3949781749008,129.627903143131,169.679241636706,0.439050338758851,0.44275343959967,0.52237162653069,0.626186076278814,0.750642848986732,0.929965157948184
06-Jan-2020 00:00:00,0.112609482040123,0.993365805238949,0,0.985565310283857,-10.4001730814488,128.803260316191,168.971353822183,0.442259419859703,0.448749698169128,0.525619623205587,0.627533853870096,0.75040738441834,0.929909662198882
06-Jan-2020 03:00:00,0,0.735276188656563,0,0.979621948627753,NaN,129.399208149948,169.69686627768,0.441857073665494,0.446642009781858,0.523842581693337,0.626162601023242,0.749123031811554,0.929653783526353
06-Jan-2020 06:00:00,0,0.578992653091445,0,0.973285453131064,NaN,131.05304719824,171.938052006813,0.442501502908275,0.440416106120181,0.518196873111097,0.62144540410118,0.745651164876618,0.928623412447957
06-Jan-2020 09:00:00,0,0.477099133833696,0,0.966751155796311,NaN,132.794430697828,174.287916839639,0.44308750406976,0.433886783207868,0.512307150757392,0.61653072325259,0.741410869875413,0.927544193212054
06-Jan-2020 12:00:00,0,0.405539717713595,0,0.960067105751736,NaN,134.501440959111,176.611226304569,0.443806483236588,0.427573892620242,0.506545943120185,0.611669884588978,0.736984777004584,0.926456699210382
06-Jan-2020 15:00:00,0,0.352613345637623,0,0.953270501149862,NaN,136.188847347144,178.920794902952,0.444603966617135,0.421412232143251,0.500872486985308,0.606842466510038,0.733024702263282,0.925360883065298
06-Jan-2020 18:00:00,0,0.311941138504128,0,0.94639097306876,NaN,137.848526260079,181.211132330933,0.44551045933431,0.415373729782189,0.495272086828268,0.602044151559855,0.728575593159541,0.924258351450384
06-Jan-2020 21:00:00,0,0.279749992009948,0,0.939452633325743,NaN,139.489192576761,183.486920358715,0.446474833688988,0.40944622531921,0.489740725115658,0.597276764855743,0.72423160746852,0.923151154697636
07-Jan-2020 00:00:00,0,0.253666303229149,0,0.932475419977819,NaN,141.110584866409,185.746505570034,0.447485400522155,0.403624891074756,0.484278961448675,0.592544434095636,0.720356483704718,0.922041364015907
07-Jan-2020 03:00:00,0,0.232122969392566,0,0.925476022185074,NaN,142.71195473204,187.987866366766,0.448533143372273,0.397908352871192,0.478228307913291,0.587851961259373,0.716812574199813,0.920930918318135
07-Jan-2020 06:00:00,0,0.214044238215588,0,0.918468540453806,NaN,144.292401363976,190.208961779175,0.44961087596971,0.392296805392287,0.469745964597599,0.583204100569694,0.713293328773364,0.919821573906868
07-Jan-2020 09:00:00,0,0.198667526240861,0,0.911464973154795,NaN,145.851031720051,192.407888174435,0.450712729600095,0.38679105607766,0.459241137045547,0.578605240580773,0.709798045024612,0.918714895698154
07-Jan-2020 12:00:00,0,0.185437460813028,0,0.904475584740518,NaN,147.387035995295,194.582944844871,0.451833822537155,0.381392031334015,0.452135049313747,0.574059276762614,0.706330439904702,0.917612265326705
07-Jan-2020 15:00:00,0,0.173940166110339,0,0.897509190828227,NaN,148.899720193715,196.73265490332,0.452970036480226,0.376100524355271,0.445119349257381,0.569569576693756,0.702893748516727,0.916514895627232
07-Jan-2020 18:00:00,0,0.163861032020208,0,0.89057338324869,NaN,150.388516475955,198.855764052771,0.454117859210491,0.370917073477293,0.438434605179907,0.565138990480692,0.699490756387257,0.915423846880121
07-Jan-2020 21:00:00,0,0.154956732851687,0,0.883674710699573,NaN,151.852981968459,200.951228652506,0.455274270037137,0.365841912430469,0.430551640950319,0.560769882549892,0.696123838827049,0.914340042801012
08-Jan-2020 00:00:00,0,0.147036189630481,0,0.876818825876365,NaN,153.292791739709,203.01819902001,0.456436653951085,0.360874960364014,0.424184366535706,0.55646417249653,0.69279500157137,0.913264285435367
08-Jan-2020 03:00:00,0,0.139947312815987,0,0.870010606819955,NaN,154.707729056409,205.056001097691,0.457602735650688,0.356015833539883,0.419364487130102,0.552223378565015,0.689313983004249,0.912197268667553
08-Jan-2020 06:00:00,0,0.133567578649101,0,0.863254258105943,NaN,156.097674634998,207.064118126991,0.458770527746177,0.35126386829405,0.414685735718808,0.548048660438145,0.685666723494208,0.91113959030733
08-Jan-2020 09:00:00,0,0.127797206790832,0,0.856553396041716,NaN,157.462595830052,209.042173167718,0.459938289319034,0.34661814922115,0.410100217370172,0.543940859680881,0.682349243807777,0.910091762829109
08-Jan-2020 12:00:00,0,0.122554139441807,0,0.849911121009351,NaN,158.802536263747,210.989912858498,0.461104492223939,0.342077539066505,0.4056075462615,0.539900537094441,0.679093369057911,0.909054222883572
08-Jan-2020 15:00:00,0,0.117770291129309,0,0.843330079354601,NaN,160.117606150233,212.90719257038,0.462267793296077,0.337640708304108,0.401207104710421,0.535928006733141,0.675450422488158,0.908027339712882
08-Jan-2020 18:00:00,0,0.113388709723143,0,0.836812516683673,NaN,161.407973424664,214.793962972157,0.463427011148862,0.333306163274871,0.396898074661821,0.532023366604139,0.671964226136189,0.907011422596897
08-Jan-2020 21:00:00,0,0.109361400820711,0,0.830360324030252,NaN,162.673855704124,216.650257954921,0.464581106592379,0.329072272300459,0.392679466384053,0.52818652620928,0.668826728063378,0.906006727447636
09-Jan-2020 00:00:00,0,0.105647641733426,0,0.823975078055099,NaN,163.915513061378,218.47618382793,0.465729165956101,0.324937289515216,0.388550144361025,0.52441723115454,0.665431575368898,0.905013462656732
